Date,Service_Provider
12/29/16 12:02 AM,Lyft
12/29/16 12:02 AM,Uber
12/29/16 12:02 AM,Uber
12/29/16 12:02 AM,Lyft
12/29/16 12:02 AM,Lyft
12/29/16 12:02 AM,Uber
12/29/16 12:03 AM,Lyft
12/29/16 12:03 AM,Uber
12/29/16 12:03 AM,Lyft
12/29/16 12:03 AM,Uber
12/29/16 12:04 AM,Lyft
12/29/16 12:04 AM,Uber
12/29/16 12:05 AM,Uber
12/29/16 12:05 AM,Uber
12/29/16 12:06 AM,Uber
12/29/16 12:06 AM,Lyft
12/29/16 12:06 AM,Uber
12/29/16 12:06 AM,Uber
12/29/16 12:06 AM,Uber
12/29/16 12:07 AM,Lyft
12/29/16 12:07 AM,Lyft
12/29/16 12:07 AM,Uber
12/29/16 12:08 AM,Uber
12/29/16 12:08 AM,Lyft
12/29/16 12:08 AM,Lyft
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Lyft
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Lyft
12/29/16 12:09 AM,Lyft
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Lyft
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Uber
12/29/16 12:09 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Uber
12/29/16 12:10 AM,Lyft
12/29/16 12:11 AM,Uber
12/29/16 12:11 AM,Uber
12/29/16 12:11 AM,Uber
12/29/16 12:11 AM,Uber
12/29/16 12:11 AM,Uber
12/29/16 12:12 AM,Lyft
12/29/16 12:12 AM,Uber
12/29/16 12:12 AM,Uber
12/29/16 12:13 AM,Lyft
12/29/16 12:13 AM,Uber
12/29/16 12:13 AM,Lyft
12/29/16 12:13 AM,Uber
12/29/16 12:13 AM,Uber
12/29/16 12:13 AM,Lyft
12/29/16 12:13 AM,Uber
12/29/16 12:13 AM,Lyft
12/29/16 12:14 AM,Uber
12/29/16 12:14 AM,Lyft
12/29/16 12:14 AM,Uber
12/29/16 12:14 AM,Uber
12/29/16 12:14 AM,Uber
12/29/16 12:15 AM,Uber
12/29/16 12:15 AM,Uber
12/29/16 12:16 AM,Uber
12/29/16 12:16 AM,Uber
12/29/16 12:17 AM,Uber
12/29/16 12:17 AM,Uber
12/29/16 12:17 AM,Lyft
12/29/16 12:17 AM,Uber
12/29/16 12:17 AM,Uber
12/29/16 12:18 AM,Uber
12/29/16 12:18 AM,Uber
12/29/16 12:18 AM,Uber
12/29/16 12:18 AM,Uber
12/29/16 12:20 AM,Uber
12/29/16 12:20 AM,Uber
12/29/16 12:20 AM,Lyft
12/29/16 12:20 AM,Uber
12/29/16 12:20 AM,Uber
12/29/16 12:21 AM,Lyft
12/29/16 12:21 AM,Lyft
12/29/16 12:21 AM,Uber
12/29/16 12:21 AM,Uber
12/29/16 12:21 AM,Uber
12/29/16 12:22 AM,Uber
12/29/16 12:22 AM,Uber
12/29/16 12:22 AM,Lyft
12/29/16 12:23 AM,Lyft
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Uber
12/29/16 12:23 AM,Lyft
12/29/16 12:23 AM,Uber
12/29/16 12:24 AM,Uber
12/29/16 12:24 AM,Lyft
12/29/16 12:24 AM,Uber
12/29/16 12:24 AM,Uber
12/29/16 12:24 AM,Lyft
12/29/16 12:24 AM,Lyft
12/29/16 12:25 AM,Uber
12/29/16 12:25 AM,Uber
12/29/16 12:25 AM,Uber
12/29/16 12:26 AM,Uber
12/29/16 12:26 AM,Uber
12/29/16 12:26 AM,Lyft
12/29/16 12:26 AM,Uber
12/29/16 12:26 AM,Uber
12/29/16 12:26 AM,Lyft
12/29/16 12:26 AM,Uber
12/29/16 12:26 AM,Uber
12/29/16 12:27 AM,Uber
12/29/16 12:27 AM,Lyft
12/29/16 12:27 AM,Lyft
12/29/16 12:27 AM,Lyft
12/29/16 12:27 AM,Uber
12/29/16 12:28 AM,Lyft
12/29/16 12:28 AM,Uber
12/29/16 12:28 AM,Uber
12/29/16 12:29 AM,Uber
12/29/16 12:29 AM,Lyft
12/29/16 12:29 AM,Uber
12/29/16 12:29 AM,Lyft
12/29/16 12:29 AM,Uber
12/29/16 12:30 AM,Lyft
12/29/16 12:30 AM,Uber
12/29/16 12:31 AM,Lyft
12/29/16 12:31 AM,Uber
12/29/16 12:32 AM,Uber
12/29/16 12:32 AM,Uber
12/29/16 12:33 AM,Uber
12/29/16 12:33 AM,Uber
12/29/16 12:33 AM,Uber
12/29/16 12:33 AM,Uber
12/29/16 12:34 AM,Uber
12/29/16 12:34 AM,Lyft
12/29/16 12:34 AM,Lyft
12/29/16 12:34 AM,Lyft
12/29/16 12:34 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Lyft
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:35 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:36 AM,Uber
12/29/16 12:37 AM,Lyft
12/29/16 12:37 AM,Uber
12/29/16 12:37 AM,Lyft
12/29/16 12:37 AM,Uber
12/29/16 12:38 AM,Uber
12/29/16 12:38 AM,Lyft
12/29/16 12:38 AM,Uber
12/29/16 12:39 AM,Uber
12/29/16 12:39 AM,Uber
12/29/16 12:40 AM,Lyft
12/29/16 12:41 AM,Uber
12/29/16 12:41 AM,Uber
12/29/16 12:41 AM,Uber
12/29/16 12:41 AM,Uber
12/29/16 12:42 AM,Lyft
12/29/16 12:42 AM,Uber
12/29/16 12:42 AM,Uber
12/29/16 12:42 AM,Uber
12/29/16 12:42 AM,Lyft
12/29/16 12:43 AM,Uber
12/29/16 12:43 AM,Lyft
12/29/16 12:43 AM,Uber
12/29/16 12:43 AM,Uber
12/29/16 12:44 AM,Uber
12/29/16 12:45 AM,Lyft
12/29/16 12:45 AM,Uber
12/29/16 12:46 AM,Lyft
12/29/16 12:46 AM,Uber
12/29/16 12:47 AM,Uber
12/29/16 12:47 AM,Uber
12/29/16 12:48 AM,Uber
12/29/16 12:48 AM,Uber
12/29/16 12:49 AM,Uber
12/29/16 12:50 AM,Lyft
12/29/16 12:50 AM,Lyft
12/29/16 12:52 AM,Uber
12/29/16 12:52 AM,Uber
12/29/16 12:53 AM,Uber
12/29/16 12:53 AM,Uber
12/29/16 12:54 AM,Uber
12/29/16 12:54 AM,Uber
12/29/16 12:55 AM,Uber
12/29/16 12:55 AM,Uber
12/29/16 12:55 AM,Uber
12/29/16 12:57 AM,Uber
12/29/16 12:59 AM,Uber
12/29/16 1:01 AM,Lyft
12/29/16 1:02 AM,Uber
12/29/16 1:02 AM,Lyft
12/29/16 1:03 AM,Uber
12/29/16 1:03 AM,Lyft
12/29/16 1:03 AM,Uber
12/29/16 1:03 AM,Uber
12/29/16 1:04 AM,Uber
12/29/16 1:04 AM,Uber
12/29/16 1:05 AM,Uber
12/29/16 1:05 AM,Uber
12/29/16 1:06 AM,Uber
12/29/16 1:06 AM,Lyft
12/29/16 1:06 AM,Lyft
12/29/16 1:06 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Uber
12/29/16 1:07 AM,Lyft
12/29/16 1:07 AM,Uber
12/29/16 1:08 AM,Uber
12/29/16 1:08 AM,Lyft
12/29/16 1:08 AM,Uber
12/29/16 1:08 AM,Lyft
12/29/16 1:09 AM,Uber
12/29/16 1:10 AM,Uber
12/29/16 1:10 AM,Uber
12/29/16 1:10 AM,Lyft
12/29/16 1:10 AM,Uber
12/29/16 1:10 AM,Uber
12/29/16 1:10 AM,Lyft
12/29/16 1:11 AM,Uber
12/29/16 1:11 AM,Uber
12/29/16 1:11 AM,Uber
12/29/16 1:12 AM,Uber
12/29/16 1:12 AM,Uber
12/29/16 1:12 AM,Uber
12/29/16 1:13 AM,Uber
12/29/16 1:13 AM,Uber
12/29/16 1:14 AM,Uber
12/29/16 1:14 AM,Uber
12/29/16 1:14 AM,Uber
12/29/16 1:14 AM,Uber
12/29/16 1:15 AM,Uber
12/29/16 1:15 AM,Lyft
12/29/16 1:15 AM,Uber
12/29/16 1:16 AM,Uber
12/29/16 1:16 AM,Uber
12/29/16 1:16 AM,Uber
12/29/16 1:16 AM,Lyft
12/29/16 1:16 AM,Lyft
12/29/16 1:17 AM,Uber
12/29/16 1:17 AM,Lyft
12/29/16 1:17 AM,Lyft
12/29/16 1:17 AM,Uber
12/29/16 1:18 AM,Uber
12/29/16 1:18 AM,Uber
12/29/16 1:18 AM,Lyft
12/29/16 1:18 AM,Uber
12/29/16 1:18 AM,Uber
12/29/16 1:19 AM,Uber
12/29/16 1:19 AM,Lyft
12/29/16 1:20 AM,Uber
12/29/16 1:20 AM,Uber
12/29/16 1:20 AM,Lyft
12/29/16 1:20 AM,Lyft
12/29/16 1:21 AM,Uber
12/29/16 1:21 AM,Uber
12/29/16 1:21 AM,Uber
12/29/16 1:22 AM,Uber
12/29/16 1:22 AM,Uber
12/29/16 1:22 AM,Lyft
12/29/16 1:22 AM,Uber
12/29/16 1:23 AM,Lyft
12/29/16 1:23 AM,Uber
12/29/16 1:23 AM,Uber
12/29/16 1:24 AM,Uber
12/29/16 1:25 AM,Uber
12/29/16 1:26 AM,Uber
12/29/16 1:26 AM,Lyft
12/29/16 1:26 AM,Lyft
12/29/16 1:27 AM,Uber
12/29/16 1:27 AM,Uber
12/29/16 1:27 AM,Lyft
12/29/16 1:27 AM,Lyft
12/29/16 1:28 AM,Lyft
12/29/16 1:28 AM,Lyft
12/29/16 1:28 AM,Uber
12/29/16 1:29 AM,Uber
12/29/16 1:30 AM,Uber
12/29/16 1:30 AM,Lyft
12/29/16 1:30 AM,Lyft
12/29/16 1:31 AM,Uber
12/29/16 1:31 AM,Uber
12/29/16 1:31 AM,Uber
12/29/16 1:31 AM,Lyft
12/29/16 1:31 AM,Uber
12/29/16 1:32 AM,Uber
12/29/16 1:32 AM,Lyft
12/29/16 1:33 AM,Uber
12/29/16 1:33 AM,Lyft
12/29/16 1:33 AM,Uber
12/29/16 1:33 AM,Uber
12/29/16 1:33 AM,Uber
12/29/16 1:33 AM,Uber
12/29/16 1:33 AM,Uber
12/29/16 1:34 AM,Lyft
12/29/16 1:34 AM,Lyft
12/29/16 1:35 AM,Lyft
12/29/16 1:35 AM,Lyft
12/29/16 1:36 AM,Uber
12/29/16 1:36 AM,Uber
12/29/16 1:36 AM,Uber
12/29/16 1:36 AM,Uber
12/29/16 1:36 AM,Uber
12/29/16 1:36 AM,Lyft
12/29/16 1:37 AM,Uber
12/29/16 1:37 AM,Uber
12/29/16 1:37 AM,Uber
12/29/16 1:37 AM,Lyft
12/29/16 1:37 AM,Lyft
12/29/16 1:37 AM,Uber
12/29/16 1:37 AM,Lyft
12/29/16 1:38 AM,Uber
12/29/16 1:38 AM,Uber
12/29/16 1:38 AM,Lyft
12/29/16 1:38 AM,Lyft
12/29/16 1:38 AM,Lyft
12/29/16 1:38 AM,Lyft
12/29/16 1:39 AM,Lyft
12/29/16 1:39 AM,Uber
12/29/16 1:39 AM,Uber
12/29/16 1:39 AM,Lyft
12/29/16 1:40 AM,Uber
12/29/16 1:40 AM,Uber
12/29/16 1:40 AM,Uber
12/29/16 1:40 AM,Uber
12/29/16 1:40 AM,Lyft
12/29/16 1:40 AM,Uber
12/29/16 1:40 AM,Lyft
12/29/16 1:40 AM,Lyft
12/29/16 1:41 AM,Uber
12/29/16 1:42 AM,Lyft
12/29/16 1:42 AM,Uber
12/29/16 1:42 AM,Uber
12/29/16 1:42 AM,Uber
12/29/16 1:42 AM,Uber
12/29/16 1:42 AM,Lyft
12/29/16 1:43 AM,Uber
12/29/16 1:43 AM,Uber
12/29/16 1:44 AM,Lyft
12/29/16 1:44 AM,Uber
12/29/16 1:44 AM,Uber
12/29/16 1:45 AM,Uber
12/29/16 1:45 AM,Uber
12/29/16 1:46 AM,Uber
12/29/16 1:47 AM,Uber
12/29/16 1:47 AM,Uber
12/29/16 1:47 AM,Uber
12/29/16 1:48 AM,Uber
12/29/16 1:50 AM,Lyft
12/29/16 1:51 AM,Lyft
12/29/16 1:51 AM,Uber
12/29/16 1:52 AM,Uber
12/29/16 1:55 AM,Uber
12/29/16 1:55 AM,Uber
12/29/16 1:56 AM,Uber
12/29/16 1:56 AM,Uber
12/29/16 1:57 AM,Uber
12/29/16 1:57 AM,Uber
12/29/16 1:58 AM,Uber
12/29/16 1:59 AM,Lyft
12/29/16 2:00 AM,Lyft
12/29/16 2:00 AM,Lyft
12/29/16 2:00 AM,Uber
12/29/16 2:03 AM,Uber
12/29/16 2:03 AM,Lyft
12/29/16 2:06 AM,Lyft
12/29/16 2:06 AM,Uber
12/29/16 2:09 AM,Lyft
12/29/16 2:12 AM,Uber
12/29/16 2:12 AM,Uber
12/29/16 2:13 AM,Lyft
12/29/16 2:14 AM,Uber
12/29/16 2:16 AM,Lyft
12/29/16 2:19 AM,Uber
12/29/16 2:21 AM,Lyft
12/29/16 2:28 AM,Uber
12/29/16 2:29 AM,Uber
12/29/16 2:30 AM,Uber
12/29/16 2:31 AM,Lyft
12/29/16 2:36 AM,Uber
12/29/16 2:38 AM,Uber
12/29/16 2:38 AM,Uber
12/29/16 2:40 AM,Uber
12/29/16 2:41 AM,Uber
12/29/16 2:41 AM,Uber
12/29/16 2:42 AM,Lyft
12/29/16 2:43 AM,Uber
12/29/16 2:47 AM,Uber
12/29/16 2:48 AM,Uber
12/29/16 2:49 AM,Uber
12/29/16 2:51 AM,Uber
12/29/16 2:53 AM,Lyft
12/29/16 2:57 AM,Lyft
12/29/16 2:58 AM,Uber
12/29/16 3:00 AM,Uber
12/29/16 3:05 AM,Uber
12/29/16 3:06 AM,Uber
12/29/16 3:07 AM,Uber
12/29/16 3:08 AM,Uber
12/29/16 3:09 AM,Uber
12/29/16 3:09 AM,Lyft
12/29/16 3:10 AM,Uber
12/29/16 3:11 AM,Uber
12/29/16 3:11 AM,Uber
12/29/16 3:11 AM,Lyft
12/29/16 3:12 AM,Uber
12/29/16 3:12 AM,Uber
12/29/16 3:13 AM,Uber
12/29/16 3:15 AM,Lyft
12/29/16 3:19 AM,Uber
12/29/16 3:34 AM,Uber
12/29/16 3:37 AM,Lyft
12/29/16 3:41 AM,Lyft
12/29/16 4:29 AM,Uber
12/29/16 5:11 AM,Uber
12/29/16 5:19 AM,Lyft
12/29/16 6:08 AM,Uber
12/29/16 6:13 AM,Lyft
12/29/16 6:17 AM,Uber
12/29/16 6:17 AM,Uber
12/29/16 6:19 AM,Lyft
12/29/16 6:30 AM,Uber
12/29/16 6:32 AM,Uber
12/29/16 6:40 AM,Uber
12/29/16 6:47 AM,Lyft
12/29/16 6:50 AM,Lyft
12/29/16 6:56 AM,Lyft
12/29/16 6:59 AM,Lyft
12/29/16 6:59 AM,Uber
12/29/16 7:04 AM,Uber
12/29/16 7:06 AM,Uber
12/29/16 7:11 AM,Uber
12/29/16 7:26 AM,Uber
12/29/16 7:26 AM,Lyft
12/29/16 7:26 AM,Uber
12/29/16 7:28 AM,Uber
12/29/16 7:28 AM,Uber
12/29/16 7:29 AM,Uber
12/29/16 7:31 AM,Uber
12/29/16 7:32 AM,Uber
12/29/16 7:34 AM,Uber
12/29/16 7:35 AM,Lyft
12/29/16 7:35 AM,Uber
12/29/16 7:35 AM,Uber
12/29/16 7:36 AM,Uber
12/29/16 7:37 AM,Uber
12/29/16 7:39 AM,Uber
12/29/16 7:40 AM,Uber
12/29/16 7:41 AM,Uber
12/29/16 7:42 AM,Lyft
12/29/16 7:43 AM,Uber
12/29/16 7:43 AM,Uber
12/29/16 7:47 AM,Uber
12/29/16 7:47 AM,Lyft
12/29/16 7:48 AM,Uber
12/29/16 7:49 AM,Uber
12/29/16 7:50 AM,Uber
12/29/16 7:50 AM,Uber
12/29/16 7:51 AM,Uber
12/29/16 7:52 AM,Uber
12/29/16 7:52 AM,Lyft
12/29/16 7:55 AM,Uber
12/29/16 7:55 AM,Lyft
12/29/16 7:56 AM,Uber
12/29/16 7:56 AM,Uber
12/29/16 7:57 AM,Lyft
12/29/16 7:57 AM,Lyft
12/29/16 7:58 AM,Uber
12/29/16 8:01 AM,Lyft
12/29/16 8:02 AM,Lyft
12/29/16 8:02 AM,Lyft
12/29/16 8:03 AM,Uber
12/29/16 8:04 AM,Uber
12/29/16 8:04 AM,Uber
12/29/16 8:04 AM,Uber
12/29/16 8:06 AM,Lyft
12/29/16 8:07 AM,Lyft
12/29/16 8:11 AM,Lyft
12/29/16 8:13 AM,Lyft
12/29/16 8:15 AM,Uber
12/29/16 8:16 AM,Lyft
12/29/16 8:19 AM,Lyft
12/29/16 8:20 AM,Uber
12/29/16 8:22 AM,Uber
12/29/16 8:24 AM,Uber
12/29/16 8:25 AM,Lyft
12/29/16 8:25 AM,Lyft
12/29/16 8:25 AM,Lyft
12/29/16 8:28 AM,Uber
12/29/16 8:29 AM,Uber
12/29/16 8:29 AM,Uber
12/29/16 8:29 AM,Uber
12/29/16 8:30 AM,Lyft
12/29/16 8:32 AM,Uber
12/29/16 8:36 AM,Uber
12/29/16 8:37 AM,Uber
12/29/16 8:42 AM,Uber
12/29/16 8:43 AM,Uber
12/29/16 8:43 AM,Lyft
12/29/16 8:43 AM,Lyft
12/29/16 8:45 AM,Uber
12/29/16 8:46 AM,Uber
12/29/16 8:46 AM,Lyft
12/29/16 8:47 AM,Uber
12/29/16 8:48 AM,Uber
12/29/16 8:55 AM,Uber
12/29/16 8:55 AM,Uber
12/29/16 8:55 AM,Uber
12/29/16 8:56 AM,Uber
12/29/16 8:56 AM,Uber
12/29/16 8:59 AM,Uber
12/29/16 8:59 AM,Lyft
12/29/16 8:59 AM,Uber
12/29/16 8:59 AM,Uber
12/29/16 9:00 AM,Uber
12/29/16 9:00 AM,Uber
12/29/16 9:02 AM,Uber
12/29/16 9:03 AM,Uber
12/29/16 9:04 AM,Lyft
12/29/16 9:04 AM,Uber
12/29/16 9:05 AM,Uber
12/29/16 9:05 AM,Uber
12/29/16 9:09 AM,Lyft
12/29/16 9:09 AM,Uber
12/29/16 9:09 AM,Lyft
12/29/16 9:09 AM,Uber
12/29/16 9:14 AM,Uber
12/29/16 9:15 AM,Uber
12/29/16 9:15 AM,Lyft
12/29/16 9:16 AM,Uber
12/29/16 9:16 AM,Lyft
12/29/16 9:16 AM,Uber
12/29/16 9:17 AM,Uber
12/29/16 9:18 AM,Uber
12/29/16 9:18 AM,Uber
12/29/16 9:19 AM,Uber
12/29/16 9:21 AM,Lyft
12/29/16 9:22 AM,Lyft
12/29/16 9:23 AM,Uber
12/29/16 9:24 AM,Uber
12/29/16 9:29 AM,Uber
12/29/16 9:29 AM,Uber
12/29/16 9:30 AM,Uber
12/29/16 9:31 AM,Uber
12/29/16 9:31 AM,Uber
12/29/16 9:32 AM,Uber
12/29/16 9:33 AM,Uber
12/29/16 9:35 AM,Uber
12/29/16 9:36 AM,Uber
12/29/16 9:36 AM,Uber
12/29/16 9:37 AM,Uber
12/29/16 9:39 AM,Uber
12/29/16 9:39 AM,Uber
12/29/16 9:40 AM,Lyft
12/29/16 9:40 AM,Uber
12/29/16 9:41 AM,Uber
12/29/16 9:43 AM,Uber
12/29/16 9:43 AM,Uber
12/29/16 9:44 AM,Uber
12/29/16 9:45 AM,Uber
12/29/16 9:45 AM,Lyft
12/29/16 9:45 AM,Uber
12/29/16 9:45 AM,Uber
12/29/16 9:47 AM,Lyft
12/29/16 9:48 AM,Uber
12/29/16 9:50 AM,Uber
12/29/16 9:51 AM,Uber
12/29/16 9:51 AM,Uber
12/29/16 9:52 AM,Uber
12/29/16 9:52 AM,Uber
12/29/16 9:52 AM,Uber
12/29/16 9:53 AM,Uber
12/29/16 9:53 AM,Uber
12/29/16 9:53 AM,Lyft
12/29/16 9:54 AM,Lyft
12/29/16 9:54 AM,Uber
12/29/16 9:54 AM,Uber
12/29/16 9:54 AM,Uber
12/29/16 9:55 AM,Uber
12/29/16 9:55 AM,Lyft
12/29/16 9:55 AM,Uber
12/29/16 9:55 AM,Uber
12/29/16 9:56 AM,Uber
12/29/16 9:57 AM,Uber
12/29/16 9:58 AM,Uber
12/29/16 9:58 AM,Uber
12/29/16 9:59 AM,Lyft
12/29/16 9:59 AM,Uber
12/29/16 9:59 AM,Lyft
12/29/16 9:59 AM,Uber
12/29/16 10:01 AM,Uber
12/29/16 10:02 AM,Uber
12/29/16 10:02 AM,Uber
12/29/16 10:03 AM,Lyft
12/29/16 10:03 AM,Lyft
12/29/16 10:03 AM,Lyft
12/29/16 10:03 AM,Uber
12/29/16 10:04 AM,Lyft
12/29/16 10:04 AM,Uber
12/29/16 10:04 AM,Lyft
12/29/16 10:04 AM,Lyft
12/29/16 10:05 AM,Uber
12/29/16 10:05 AM,Uber
12/29/16 10:05 AM,Lyft
12/29/16 10:06 AM,Uber
12/29/16 10:07 AM,Uber
12/29/16 10:07 AM,Lyft
12/29/16 10:08 AM,Uber
12/29/16 10:09 AM,Uber
12/29/16 10:09 AM,Lyft
12/29/16 10:10 AM,Uber
12/29/16 10:10 AM,Lyft
12/29/16 10:11 AM,Uber
12/29/16 10:11 AM,Uber
12/29/16 10:12 AM,Uber
12/29/16 10:13 AM,Uber
12/29/16 10:13 AM,Lyft
12/29/16 10:13 AM,Lyft
12/29/16 10:13 AM,Uber
12/29/16 10:13 AM,Uber
12/29/16 10:14 AM,Uber
12/29/16 10:15 AM,Uber
12/29/16 10:15 AM,Lyft
12/29/16 10:15 AM,Uber
12/29/16 10:16 AM,Uber
12/29/16 10:17 AM,Uber
12/29/16 10:17 AM,Uber
12/29/16 10:17 AM,Lyft
12/29/16 10:18 AM,Uber
12/29/16 10:21 AM,Uber
12/29/16 10:22 AM,Uber
12/29/16 10:23 AM,Uber
12/29/16 10:24 AM,Uber
12/29/16 10:24 AM,Uber
12/29/16 10:24 AM,Lyft
12/29/16 10:25 AM,Uber
12/29/16 10:25 AM,Uber
12/29/16 10:25 AM,Uber
12/29/16 10:26 AM,Uber
12/29/16 10:27 AM,Uber
12/29/16 10:27 AM,Uber
12/29/16 10:27 AM,Uber
12/29/16 10:27 AM,Uber
12/29/16 10:27 AM,Uber
12/29/16 10:28 AM,Uber
12/29/16 10:28 AM,Lyft
12/29/16 10:29 AM,Uber
12/29/16 10:29 AM,Uber
12/29/16 10:29 AM,Uber
12/29/16 10:29 AM,Uber
12/29/16 10:29 AM,Uber
12/29/16 10:30 AM,Uber
12/29/16 10:30 AM,Uber
12/29/16 10:31 AM,Lyft
12/29/16 10:31 AM,Lyft
12/29/16 10:31 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:32 AM,Uber
12/29/16 10:33 AM,Uber
12/29/16 10:33 AM,Uber
12/29/16 10:33 AM,Uber
12/29/16 10:33 AM,Uber
12/29/16 10:33 AM,Uber
12/29/16 10:34 AM,Lyft
12/29/16 10:34 AM,Lyft
12/29/16 10:36 AM,Lyft
12/29/16 10:36 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:37 AM,Uber
12/29/16 10:38 AM,Uber
12/29/16 10:38 AM,Uber
12/29/16 10:38 AM,Uber
12/29/16 10:39 AM,Uber
12/29/16 10:39 AM,Uber
12/29/16 10:39 AM,Uber
12/29/16 10:39 AM,Uber
12/29/16 10:39 AM,Lyft
12/29/16 10:39 AM,Uber
12/29/16 10:39 AM,Uber
12/29/16 10:40 AM,Uber
12/29/16 10:41 AM,Uber
12/29/16 10:41 AM,Uber
12/29/16 10:41 AM,Uber
12/29/16 10:41 AM,Uber
12/29/16 10:41 AM,Lyft
12/29/16 10:41 AM,Lyft
12/29/16 10:41 AM,Uber
12/29/16 10:41 AM,Uber
12/29/16 10:42 AM,Uber
12/29/16 10:42 AM,Uber
12/29/16 10:42 AM,Uber
12/29/16 10:43 AM,Uber
12/29/16 10:43 AM,Uber
12/29/16 10:44 AM,Uber
12/29/16 10:44 AM,Lyft
12/29/16 10:44 AM,Uber
12/29/16 10:45 AM,Uber
12/29/16 10:45 AM,Uber
12/29/16 10:46 AM,Lyft
12/29/16 10:46 AM,Uber
12/29/16 10:46 AM,Uber
12/29/16 10:46 AM,Uber
12/29/16 10:46 AM,Uber
12/29/16 10:47 AM,Uber
12/29/16 10:47 AM,Uber
12/29/16 10:47 AM,Uber
12/29/16 10:48 AM,Lyft
12/29/16 10:48 AM,Uber
12/29/16 10:48 AM,Uber
12/29/16 10:48 AM,Lyft
12/29/16 10:49 AM,Uber
12/29/16 10:49 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Uber
12/29/16 10:50 AM,Lyft
12/29/16 10:51 AM,Uber
12/29/16 10:51 AM,Uber
12/29/16 10:51 AM,Lyft
12/29/16 10:52 AM,Lyft
12/29/16 10:52 AM,Uber
12/29/16 10:52 AM,Lyft
12/29/16 10:52 AM,Uber
12/29/16 10:53 AM,Uber
12/29/16 10:53 AM,Uber
12/29/16 10:53 AM,Uber
12/29/16 10:53 AM,Uber
12/29/16 10:53 AM,Uber
12/29/16 10:53 AM,Lyft
12/29/16 10:54 AM,Uber
12/29/16 10:54 AM,Lyft
12/29/16 10:54 AM,Lyft
12/29/16 10:55 AM,Lyft
12/29/16 10:55 AM,Lyft
12/29/16 10:55 AM,Uber
12/29/16 10:55 AM,Uber
12/29/16 10:56 AM,Uber
12/29/16 10:57 AM,Uber
12/29/16 10:57 AM,Uber
12/29/16 10:57 AM,Lyft
12/29/16 10:58 AM,Uber
12/29/16 10:59 AM,Uber
12/29/16 10:59 AM,Uber
12/29/16 10:59 AM,Lyft
12/29/16 10:59 AM,Lyft
12/29/16 10:59 AM,Uber
12/29/16 11:00 AM,Uber
12/29/16 11:00 AM,Uber
12/29/16 11:00 AM,Uber
12/29/16 11:00 AM,Uber
12/29/16 11:00 AM,Uber
12/29/16 11:01 AM,Uber
12/29/16 11:01 AM,Lyft
12/29/16 11:01 AM,Uber
12/29/16 11:02 AM,Uber
12/29/16 11:02 AM,Uber
12/29/16 11:02 AM,Uber
12/29/16 11:03 AM,Lyft
12/29/16 11:03 AM,Uber
12/29/16 11:03 AM,Lyft
12/29/16 11:04 AM,Lyft
12/29/16 11:04 AM,Uber
12/29/16 11:04 AM,Uber
12/29/16 11:04 AM,Uber
12/29/16 11:04 AM,Lyft
12/29/16 11:04 AM,Lyft
12/29/16 11:04 AM,Uber
12/29/16 11:04 AM,Uber
12/29/16 11:04 AM,Uber
12/29/16 11:05 AM,Uber
12/29/16 11:05 AM,Uber
12/29/16 11:05 AM,Uber
12/29/16 11:05 AM,Uber
12/29/16 11:06 AM,Uber
12/29/16 11:06 AM,Uber
12/29/16 11:06 AM,Uber
